Date,Province,Total Cases,Total Deaths,Total Recovered,Island
3/22/2022,Jambi,37819,861,36159,Sumatera
3/22/2022,Jawa Barat,1090524,15580,1028962,Jawa
3/22/2022,Jawa Tengah,619873,32639,567491,Jawa
3/22/2022,Jawa Timur,570579,31226,535660,Jawa
3/22/2022,Kalimantan Barat,62886,1123,58845,Kalimantan
3/22/2022,Kalimantan Selatan,83968,2518,80983,Kalimantan
3/22/2022,Kalimantan Tengah,55069,1498,52408,Kalimantan
3/22/2022,Kalimantan Timur,205009,5667,196418,Kalimantan
3/22/2022,Kalimantan Utara,44934,846,41432,Kalimantan
3/22/2022,Kepulauan Bangka Belitung,64817,1564,61671,Sumatera
3/22/2022,Kepulauan Riau,69270,1846,64542,Sumatera
3/22/2022,Lampung,73204,4097,57689,Sumatera
3/22/2022,Maluku,18515,286,18140,Maluku
3/22/2022,Maluku Utara,14340,322,13293,Maluku
3/22/2022,Nusa Tenggara Barat,35941,889,34755,Nusa Tenggara
3/22/2022,Nusa Tenggara Timur,91322,1461,83847,Nusa Tenggara
3/22/2022,Papua,47933,574,35579,Papua
3/22/2022,Papua Barat,31097,372,30433,Papua
3/22/2022,Riau,149900,4360,143356,Sumatera
3/22/2022,Sulawesi Barat,15368,385,14411,Sulawesi
3/22/2022,Sulawesi Selatan,142650,2456,136917,Sulawesi
3/22/2022,Sulawesi Tengah,59868,1692,55218,Sulawesi
3/22/2022,Sulawesi Tenggara,25448,560,24492,Sulawesi
3/22/2022,Sulawesi Utara,51292,1184,49365,Sulawesi
3/22/2022,Sumatera Barat,103101,2302,96508,Sumatera
3/22/2022,Sumatera Selatan,80050,3303,74789,Sumatera
3/22/2022,Sumatera Utara,153894,3197,147011,Sumatera
3/23/2022,Aceh,43316,2160,39258,Sumatera
3/23/2022,Bali,155825,4538,150435,Nusa Tenggara
3/23/2022,Banten,286513,2913,278160,Jawa
3/23/2022,Bengkulu,28976,514,27300,Sumatera
3/23/2022,DKI Jakarta,1231444,15098,1206625,Jawa
3/23/2022,Daerah Istimewa Yogyakarta,218190,5738,187875,Jawa
3/23/2022,Gorontalo,13803,474,12949,Sulawesi
3/23/2022,,5981022,154221,5658238,
3/23/2022,Jambi,37876,865,36274,Sumatera
3/23/2022,Jawa Barat,1091786,15596,1036120,Jawa
3/23/2022,Jawa Tengah,620623,32677,568728,Jawa
3/23/2022,Jawa Timur,571019,31250,536340,Jawa
3/23/2022,Kalimantan Barat,63059,1125,59421,Kalimantan
3/23/2022,Kalimantan Selatan,83984,2519,81002,Kalimantan
3/23/2022,Kalimantan Tengah,55156,1499,52507,Kalimantan
3/23/2022,Kalimantan Timur,205129,5671,196991,Kalimantan
3/23/2022,Kalimantan Utara,44979,846,41607,Kalimantan
3/23/2022,Kepulauan Bangka Belitung,64918,1567,61891,Sumatera
3/23/2022,Kepulauan Riau,69337,1851,64630,Sumatera
3/23/2022,Lampung,73325,4101,58257,Sumatera
3/23/2022,Maluku,18517,288,18145,Maluku
3/23/2022,Maluku Utara,14348,322,13311,Maluku
3/23/2022,Nusa Tenggara Barat,35949,891,34781,Nusa Tenggara
3/23/2022,Nusa Tenggara Timur,91684,1466,84454,Nusa Tenggara
3/23/2022,Papua,47985,574,35579,Papua
3/23/2022,Papua Barat,31131,373,30452,Papua
3/23/2022,Riau,150007,4364,143644,Sumatera
3/23/2022,Sulawesi Barat,15381,385,14495,Sulawesi
3/23/2022,Sulawesi Selatan,142746,2457,137287,Sulawesi
3/23/2022,Sulawesi Tengah,59982,1695,55580,Sulawesi
3/23/2022,Sulawesi Tenggara,25455,560,24551,Sulawesi
3/23/2022,Sulawesi Utara,51312,1184,49513,Sulawesi
3/23/2022,Sumatera Barat,103181,2309,97287,Sumatera
3/23/2022,Sumatera Selatan,80077,3304,75111,Sumatera
3/23/2022,Sumatera Utara,153989,3202,147666,Sumatera
3/24/2022,Aceh,43352,2162,39481,Sumatera
3/24/2022,Bali,155890,4539,150543,Nusa Tenggara
3/24/2022,Banten,286972,2916,278472,Jawa
3/24/2022,Bengkulu,28989,514,27430,Sumatera
3/24/2022,DKI Jakarta,1232511,15103,1207242,Jawa
3/24/2022,Daerah Istimewa Yogyakarta,218498,5746,194952,Jawa
3/24/2022,Gorontalo,13813,474,12969,Sulawesi
3/24/2022,,5986830,154343,5676510,
3/24/2022,Jambi,37929,866,36347,Sumatera
3/24/2022,Jawa Barat,1093015,15606,1038981,Jawa
3/24/2022,Jawa Tengah,621248,32717,570153,Jawa
3/24/2022,Jawa Timur,571387,31270,536985,Jawa
3/24/2022,Kalimantan Barat,63251,1126,60706,Kalimantan
3/24/2022,Kalimantan Selatan,83999,2520,81043,Kalimantan
3/24/2022,Kalimantan Tengah,55233,1500,52674,Kalimantan
3/24/2022,Kalimantan Timur,205256,5672,197593,Kalimantan
3/24/2022,Kalimantan Utara,45027,846,41801,Kalimantan
3/24/2022,Kepulauan Bangka Belitung,65034,1572,62128,Sumatera
3/24/2022,Kepulauan Riau,69411,1851,64641,Sumatera
3/24/2022,Lampung,73441,4104,58806,Sumatera
3/24/2022,Maluku,18519,288,18160,Maluku
3/24/2022,Maluku Utara,14352,322,13500,Maluku
3/24/2022,Nusa Tenggara Barat,35954,891,34785,Nusa Tenggara
3/24/2022,Nusa Tenggara Timur,91936,1469,85070,Nusa Tenggara
3/24/2022,Papua,48013,574,35581,Papua
3/24/2022,Papua Barat,31134,374,30509,Papua
3/24/2022,Riau,150106,4366,143825,Sumatera
3/24/2022,Sulawesi Barat,15410,385,14567,Sulawesi
3/24/2022,Sulawesi Selatan,142830,2459,137767,Sulawesi
3/24/2022,Sulawesi Tengah,60057,1695,55986,Sulawesi
3/24/2022,Sulawesi Tenggara,25459,561,24597,Sulawesi
3/24/2022,Sulawesi Utara,51334,1184,49553,Sulawesi
3/24/2022,Sumatera Barat,103236,2311,97328,Sumatera
3/24/2022,Sumatera Selatan,80115,3308,75307,Sumatera
3/24/2022,Sumatera Utara,154099,3208,147881,Sumatera
3/25/2022,Aceh,43409,2164,39548,Sumatera
3/25/2022,Bali,155956,4540,150640,Nusa Tenggara
3/25/2022,Banten,287310,2916,278780,Jawa
3/25/2022,Bengkulu,29004,514,27544,Sumatera
3/25/2022,DKI Jakarta,1233401,15108,1208901,Jawa
3/25/2022,Daerah Istimewa Yogyakarta,218694,5758,197751,Jawa
3/25/2022,Gorontalo,13820,475,12970,Sulawesi
3/25/2022,,5991687,154463,5691220,
3/25/2022,Jambi,37950,867,36453,Sumatera
3/25/2022,Jawa Barat,1094140,15617,1042069,Jawa
3/25/2022,Jawa Tengah,621749,32749,571265,Jawa
3/25/2022,Jawa Timur,571690,31296,537754,Jawa
3/25/2022,Kalimantan Barat,63399,1126,60706,Kalimantan
3/25/2022,Kalimantan Selatan,84018,2520,81074,Kalimantan
3/25/2022,Kalimantan Tengah,55291,1501,52793,Kalimantan
3/25/2022,Kalimantan Timur,205351,5673,198029,Kalimantan
3/25/2022,Kalimantan Utara,45066,846,42020,Kalimantan
3/25/2022,Kepulauan Bangka Belitung,65085,1576,62351,Sumatera
3/25/2022,Kepulauan Riau,69449,1851,64909,Sumatera
3/25/2022,Lampung,73563,4106,59104,Sumatera
3/25/2022,Maluku,18519,288,18163,Maluku
3/25/2022,Maluku Utara,14366,322,13501,Maluku
3/25/2022,Nusa Tenggara Barat,35956,893,34785,Nusa Tenggara
3/25/2022,Nusa Tenggara Timur,92175,1473,86156,Nusa Tenggara
3/25/2022,Papua,48026,574,35581,Papua
3/25/2022,Papua Barat,31137,374,30583,Papua
3/25/2022,Riau,150183,4369,144129,Sumatera
3/25/2022,Sulawesi Barat,15420,385,14642,Sulawesi
3/25/2022,Sulawesi Selatan,142896,2459,137818,Sulawesi
3/25/2022,Sulawesi Tengah,60177,1696,56263,Sulawesi
3/25/2022,Sulawesi Tenggara,25471,561,24622,Sulawesi
3/25/2022,Sulawesi Utara,51356,1185,49593,Sulawesi
3/25/2022,Sumatera Barat,103302,2312,97542,Sumatera
3/25/2022,Sumatera Selatan,80138,3308,75385,Sumatera
3/25/2022,Sumatera Utara,154200,3213,148241,Sumatera
3/26/2022,Aceh,43424,2165,39596,Sumatera
3/26/2022,Bali,156002,4543,150708,Nusa Tenggara
3/26/2022,Banten,287676,2918,279713,Jawa
3/26/2022,Bengkulu,29013,514,27674,Sumatera
3/26/2022,DKI Jakarta,1234197,15113,1210324,Jawa
3/26/2022,Daerah Istimewa Yogyakarta,218865,5770,199001,Jawa
3/26/2022,Gorontalo,13827,476,12979,Sulawesi
3/26/2022,,5995876,154570,5702163,
3/26/2022,Jambi,37976,868,36555,Sumatera
3/26/2022,Jawa Barat,1095018,15624,1044333,Jawa
3/26/2022,Jawa Tengah,622123,32779,572005,Jawa
3/26/2022,Jawa Timur,572000,31311,538282,Jawa
3/26/2022,Kalimantan Barat,63586,1126,60706,Kalimantan
3/26/2022,Kalimantan Selatan,84044,2521,81091,Kalimantan
3/26/2022,Kalimantan Tengah,55326,1504,52874,Kalimantan
3/26/2022,Kalimantan Timur,205428,5677,198245,Kalimantan
3/26/2022,Kalimantan Utara,45079,846,42111,Kalimantan
3/26/2022,Kepulauan Bangka Belitung,65145,1577,62485,Sumatera
3/26/2022,Kepulauan Riau,69558,1851,65198,Sumatera
3/26/2022,Lampung,73630,4108,59231,Sumatera
3/26/2022,Maluku,18519,289,18164,Maluku
3/26/2022,Maluku Utara,14386,322,13508,Maluku
3/26/2022,Nusa Tenggara Barat,35960,893,34803,Nusa Tenggara
3/26/2022,Nusa Tenggara Timur,92360,1474,86479,Nusa Tenggara
3/26/2022,Papua,48056,574,35581,Papua
3/26/2022,Papua Barat,31157,374,30609,Papua
3/26/2022,Riau,150252,4376,144220,Sumatera
3/26/2022,Sulawesi Barat,15428,385,14690,Sulawesi
3/26/2022,Sulawesi Selatan,142964,2459,138445,Sulawesi
3/26/2022,Sulawesi Tengah,60226,1700,56492,Sulawesi
3/26/2022,Sulawesi Tenggara,25487,561,24653,Sulawesi
3/26/2022,Sulawesi Utara,51368,1185,49600,Sulawesi
3/26/2022,Sumatera Barat,103343,2312,97686,Sumatera
3/26/2022,Sumatera Selatan,80148,3309,75656,Sumatera
3/26/2022,Sumatera Utara,154285,3215,148476,Sumatera
3/27/2022,Aceh,43449,2168,39740,Sumatera
3/27/2022,Bali,156038,4543,150803,Nusa Tenggara
3/27/2022,Banten,287929,2918,280062,Jawa
3/27/2022,Bengkulu,29018,514,27743,Sumatera
3/27/2022,DKI Jakarta,1234791,15118,1211705,Jawa
3/27/2022,Daerah Istimewa Yogyakarta,219026,5780,203023,Jawa
3/27/2022,Gorontalo,13836,476,12982,Sulawesi
3/27/2022,,5998953,154670,5714662,
3/27/2022,Jambi,37998,870,36661,Sumatera
3/27/2022,Jawa Barat,1095704,15627,1045694,Jawa
3/27/2022,Jawa Tengah,622384,32812,572583,Jawa
3/27/2022,Jawa Timur,572277,31322,538700,Jawa
3/27/2022,Kalimantan Barat,63706,1126,60706,Kalimantan
3/27/2022,Kalimantan Selatan,84053,2521,81121,Kalimantan
3/27/2022,Kalimantan Tengah,55366,1505,52984,Kalimantan
3/27/2022,Kalimantan Timur,205464,5678,198533,Kalimantan
3/27/2022,Kalimantan Utara,45089,847,42312,Kalimantan
3/27/2022,Kepulauan Bangka Belitung,65182,1578,62639,Sumatera
3/27/2022,Kepulauan Riau,69602,1854,65505,Sumatera
3/27/2022,Lampung,73693,4112,59732,Sumatera
3/27/2022,Maluku,18519,289,18166,Maluku
3/27/2022,Maluku Utara,14394,322,13600,Maluku
3/27/2022,Nusa Tenggara Barat,35969,894,34837,Nusa Tenggara
3/27/2022,Nusa Tenggara Timur,92455,1474,86889,Nusa Tenggara
3/27/2022,Papua,48097,574,35586,Papua
3/27/2022,Papua Barat,31161,374,30624,Papua
3/27/2022,Riau,150304,4381,144535,Sumatera
3/27/2022,Sulawesi Barat,15437,385,14755,Sulawesi
3/27/2022,Sulawesi Selatan,143012,2462,138812,Sulawesi
3/27/2022,Sulawesi Tengah,60256,1701,56670,Sulawesi
3/27/2022,Sulawesi Tenggara,25490,561,24682,Sulawesi
3/27/2022,Sulawesi Utara,51372,1185,49624,Sulawesi
3/27/2022,Sumatera Barat,103371,2314,97741,Sumatera
3/27/2022,Sumatera Selatan,80163,3316,75707,Sumatera
3/27/2022,Sumatera Utara,154328,3215,148798,Sumatera
3/28/2022,Aceh,43468,2173,39817,Sumatera
3/28/2022,Bali,156088,4543,150916,Nusa Tenggara
3/28/2022,Banten,288272,2918,280295,Jawa
3/28/2022,Bengkulu,29031,514,27808,Sumatera
3/28/2022,DKI Jakarta,1235364,15129,1213003,Jawa
3/28/2022,Daerah Istimewa Yogyakarta,219145,5789,203914,Jawa
3/28/2022,Gorontalo,13839,479,13088,Sulawesi
3/28/2022,,6001751,154774,5724963,
3/28/2022,Jambi,38012,870,36725,Sumatera
3/28/2022,Jawa Barat,1096345,15633,1048827,Jawa
3/28/2022,Jawa Tengah,622619,32842,573196,Jawa
3/28/2022,Jawa Timur,572425,31338,539161,Jawa
3/28/2022,Kalimantan Barat,63752,1126,60706,Kalimantan
3/28/2022,Kalimantan Selatan,84058,2522,81224,Kalimantan
3/28/2022,Kalimantan Tengah,55403,1505,53119,Kalimantan
3/28/2022,Kalimantan Timur,205532,5679,198777,Kalimantan
3/28/2022,Kalimantan Utara,45110,847,42431,Kalimantan
3/28/2022,Kepulauan Bangka Belitung,65209,1578,62753,Sumatera
3/28/2022,Kepulauan Riau,69638,1856,65735,Sumatera
3/28/2022,Lampung,73729,4112,59959,Sumatera
3/28/2022,Maluku,18521,290,18168,Maluku
3/28/2022,Maluku Utara,14413,322,13613,Maluku
3/28/2022,Nusa Tenggara Barat,35973,894,34841,Nusa Tenggara
3/28/2022,Nusa Tenggara Timur,92577,1477,87465,Nusa Tenggara
3/28/2022,Papua,48148,574,35586,Papua
3/28/2022,Papua Barat,31161,375,30678,Papua
3/28/2022,Riau,150338,4384,144735,Sumatera
3/28/2022,Sulawesi Barat,15446,385,14785,Sulawesi
3/28/2022,Sulawesi Selatan,143026,2465,138842,Sulawesi
3/28/2022,Sulawesi Tengah,60305,1703,57071,Sulawesi
3/28/2022,Sulawesi Tenggara,25490,561,24694,Sulawesi
3/28/2022,Sulawesi Utara,51379,1185,49708,Sulawesi
3/28/2022,Sumatera Barat,103391,2315,97805,Sumatera
3/28/2022,Sumatera Selatan,80167,3317,75775,Sumatera
3/28/2022,Sumatera Utara,154357,3217,149176,Sumatera
3/29/2022,Aceh,43495,2176,39991,Sumatera
3/29/2022,Bali,156150,4545,150972,Nusa Tenggara
3/29/2022,Banten,288635,2920,280747,Jawa
3/29/2022,Bengkulu,29037,514,27858,Sumatera
3/29/2022,DKI Jakarta,1236106,15139,1213922,Jawa
3/29/2022,Daerah Istimewa Yogyakarta,219321,5799,204640,Jawa
3/29/2022,Gorontalo,13847,479,13092,Sulawesi
3/29/2022,,6005646,154882,5735055,
3/29/2022,Jambi,38037,870,36776,Sumatera
3/29/2022,Jawa Barat,1097273,15644,1052152,Jawa
3/29/2022,Jawa Tengah,622948,32865,573925,Jawa
3/29/2022,Jawa Timur,572732,31358,539540,Jawa
3/29/2022,Kalimantan Barat,63831,1126,60706,Kalimantan
3/29/2022,Kalimantan Selatan,84091,2522,81241,Kalimantan
3/29/2022,Kalimantan Tengah,55440,1507,53225,Kalimantan
3/29/2022,Kalimantan Timur,205641,5680,198908,Kalimantan
3/29/2022,Kalimantan Utara,45120,848,42464,Kalimantan
3/29/2022,Kepulauan Bangka Belitung,65260,1579,62847,Sumatera
3/29/2022,Kepulauan Riau,69697,1857,65746,Sumatera
3/29/2022,Lampung,73798,4113,60293,Sumatera
3/29/2022,Maluku,18522,290,18171,Maluku
3/29/2022,Maluku Utara,14422,322,13613,Maluku
3/29/2022,Nusa Tenggara Barat,35980,895,34844,Nusa Tenggara
3/29/2022,Nusa Tenggara Timur,92717,1479,88307,Nusa Tenggara
3/29/2022,Papua,48164,574,35586,Papua
3/29/2022,Papua Barat,31172,376,30690,Papua
3/29/2022,Riau,150391,4388,144860,Sumatera
3/29/2022,Sulawesi Barat,15460,386,14840,Sulawesi
3/29/2022,Sulawesi Selatan,143069,2467,139356,Sulawesi
3/29/2022,Sulawesi Tengah,60361,1705,57307,Sulawesi
3/29/2022,Sulawesi Tenggara,25497,561,24706,Sulawesi
3/29/2022,Sulawesi Utara,51382,1185,49799,Sulawesi
3/29/2022,Sumatera Barat,103414,2316,97902,Sumatera
3/29/2022,Sumatera Selatan,80186,3318,75841,Sumatera
3/29/2022,Sumatera Utara,154430,3221,149474,Sumatera
3/30/2022,Aceh,43524,2179,40165,Sumatera
3/30/2022,Bali,156190,4545,151003,Nusa Tenggara
3/30/2022,Banten,288934,2922,281098,Jawa
3/30/2022,Bengkulu,29051,514,27892,Sumatera
3/30/2022,DKI Jakarta,1237007,15150,1214753,Jawa
3/30/2022,Daerah Istimewa Yogyakarta,219468,5805,205043,Jawa
3/30/2022,Gorontalo,13855,479,13097,Sulawesi
3/30/2022,,6009486,155000,5742931,
3/30/2022,Jambi,38048,870,36855,Sumatera
3/30/2022,Jawa Barat,1098099,15653,1053494,Jawa
3/30/2022,Jawa Tengah,623394,32899,574687,Jawa
3/30/2022,Jawa Timur,572972,31379,539921,Jawa
3/30/2022,Kalimantan Barat,63908,1126,60706,Kalimantan
3/30/2022,Kalimantan Selatan,84107,2523,81291,Kalimantan
3/30/2022,Kalimantan Tengah,55482,1510,53321,Kalimantan
3/30/2022,Kalimantan Timur,205708,5680,199041,Kalimantan
3/30/2022,Kalimantan Utara,45156,848,42488,Kalimantan
3/30/2022,Kepulauan Bangka Belitung,65305,1580,63078,Sumatera
3/30/2022,Kepulauan Riau,69763,1858,66701,Sumatera
3/30/2022,Lampung,73852,4115,60437,Sumatera
3/30/2022,Maluku,18522,290,18171,Maluku
3/30/2022,Maluku Utara,14422,322,13699,Maluku
3/30/2022,Nusa Tenggara Barat,35984,895,34857,Nusa Tenggara
3/30/2022,Nusa Tenggara Timur,92907,1481,88613,Nusa Tenggara
3/30/2022,Papua,48178,574,35586,Papua
3/30/2022,Papua Barat,31176,376,30702,Papua
3/30/2022,Riau,150442,4391,144964,Sumatera
3/30/2022,Sulawesi Barat,15472,388,14884,Sulawesi
3/30/2022,Sulawesi Selatan,143108,2467,139671,Sulawesi
3/30/2022,Sulawesi Tengah,60403,1708,57465,Sulawesi
3/30/2022,Sulawesi Tenggara,25511,562,24742,Sulawesi
3/30/2022,Sulawesi Utara,51395,1186,49935,Sulawesi
3/30/2022,Sumatera Barat,103434,2319,97987,Sumatera
3/30/2022,Sumatera Selatan,80214,3323,76021,Sumatera
3/30/2022,Sumatera Utara,154475,3222,149604,Sumatera
3/31/2022,Aceh,43546,2182,40301,Sumatera
3/31/2022,Bali,156241,4546,151059,Nusa Tenggara
3/31/2022,Banten,289189,2923,281328,Jawa
3/31/2022,Bengkulu,29064,514,27942,Sumatera
3/31/2022,DKI Jakarta,1237736,15158,1216075,Jawa
3/31/2022,Daerah Istimewa Yogyakarta,219571,5816,205871,Jawa
3/31/2022,Gorontalo,13860,479,13109,Sulawesi
3/31/2022,,6012818,155089,5750802,
3/31/2022,Jambi,38065,871,36882,Sumatera
3/31/2022,Jawa Barat,1098776,15658,1055184,Jawa
3/31/2022,Jawa Tengah,623855,32912,575356,Jawa
3/31/2022,Jawa Timur,573227,31391,540336,Jawa
3/31/2022,Kalimantan Barat,63982,1126,61001,Kalimantan
3/31/2022,Kalimantan Selatan,84117,2523,81381,Kalimantan
3/31/2022,Kalimantan Tengah,55525,1510,53422,Kalimantan
3/31/2022,Kalimantan Timur,205754,5681,199211,Kalimantan
3/31/2022,Kalimantan Utara,45177,848,42505,Kalimantan
3/31/2022,Kepulauan Bangka Belitung,65339,1583,63182,Sumatera
3/31/2022,Kepulauan Riau,69819,1870,66798,Sumatera
3/31/2022,Lampung,73917,4118,60590,Sumatera
3/31/2022,Maluku,18522,290,18174,Maluku
3/31/2022,Maluku Utara,14426,322,13738,Maluku
3/31/2022,Nusa Tenggara Barat,35988,897,34868,Nusa Tenggara
3/31/2022,Nusa Tenggara Timur,93013,1483,89245,Nusa Tenggara
3/31/2022,Papua,48199,574,35586,Papua
3/31/2022,Papua Barat,31183,377,30714,Papua
3/31/2022,Riau,150484,4395,145035,Sumatera
3/31/2022,Sulawesi Barat,15483,388,14931,Sulawesi
3/31/2022,Sulawesi Selatan,143164,2467,139883,Sulawesi
3/31/2022,Sulawesi Tengah,60429,1708,57593,Sulawesi
3/31/2022,Sulawesi Tenggara,25511,563,24752,Sulawesi
3/31/2022,Sulawesi Utara,51411,1186,49957,Sulawesi
3/31/2022,Sumatera Barat,103467,2320,98088,Sumatera
3/31/2022,Sumatera Selatan,80232,3326,76207,Sumatera
3/31/2022,Sumatera Utara,154526,3223,149693,Sumatera
1/4/2022,Aceh,43558,2183,40386,Sumatera
1/4/2022,Bali,156292,4547,151152,Nusa Tenggara
1/4/2022,Banten,289453,2923,283486,Jawa
1/4/2022,Bengkulu,29068,514,27959,Sumatera
1/4/2022,DKI Jakarta,1238377,15166,1217145,Jawa
1/4/2022,Daerah Istimewa Yogyakarta,219715,5820,206177,Jawa
1/4/2022,Gorontalo,13866,479,13110,Sulawesi
1/4/2022,,6015748,155164,5759838,
1/4/2022,Jambi,38080,871,36961,Sumatera
1/4/2022,Jawa Barat,1099425,15668,1057508,Jawa
1/4/2022,Jawa Tengah,624136,32928,575869,Jawa
1/4/2022,Jawa Timur,573404,31402,540639,Jawa
1/4/2022,Kalimantan Barat,64066,1126,62158,Kalimantan
1/4/2022,Kalimantan Selatan,84129,2523,81434,Kalimantan
1/4/2022,Kalimantan Tengah,55566,1511,53543,Kalimantan
1/4/2022,Kalimantan Timur,205818,5686,199303,Kalimantan
1/4/2022,Kalimantan Utara,45190,849,42634,Kalimantan
1/4/2022,Kepulauan Bangka Belitung,65359,1584,63279,Sumatera
1/4/2022,Kepulauan Riau,69866,1871,66953,Sumatera
1/4/2022,Lampung,73951,4119,60734,Sumatera
1/4/2022,Maluku,18522,290,18176,Maluku
1/4/2022,Maluku Utara,14428,322,13738,Maluku
1/4/2022,Nusa Tenggara Barat,35989,897,34869,Nusa Tenggara
1/4/2022,Nusa Tenggara Timur,93095,1487,89582,Nusa Tenggara
1/4/2022,Papua,48229,574,35586,Papua
1/4/2022,Papua Barat,31194,378,30740,Papua
1/4/2022,Riau,150519,4398,145149,Sumatera
1/4/2022,Sulawesi Barat,15494,388,14983,Sulawesi
1/4/2022,Sulawesi Selatan,143199,2467,139996,Sulawesi
1/4/2022,Sulawesi Tengah,60494,1709,57754,Sulawesi
1/4/2022,Sulawesi Tenggara,25519,564,24772,Sulawesi
1/4/2022,Sulawesi Utara,51416,1186,49966,Sulawesi
1/4/2022,Sumatera Barat,103498,2320,98144,Sumatera
1/4/2022,Sumatera Selatan,80240,3326,76238,Sumatera
1/4/2022,Sumatera Utara,154573,3224,149879,Sumatera
2/4/2022,Aceh,43566,2185,40444,Sumatera
2/4/2022,Bali,156350,4548,151257,Nusa Tenggara
2/4/2022,Banten,289661,2923,283664,Jawa
2/4/2022,Bengkulu,29072,515,27988,Sumatera
2/4/2022,DKI Jakarta,1239010,15174,1218183,Jawa
2/4/2022,Daerah Istimewa Yogyakarta,219800,5826,206565,Jawa
2/4/2022,Gorontalo,13866,479,13112,Sulawesi
2/4/2022,,6018048,155241,5764636,
2/4/2022,Jambi,38096,871,36996,Sumatera
2/4/2022,Jawa Barat,1099888,15673,1058254,Jawa
2/4/2022,Jawa Tengah,624350,32944,576298,Jawa
2/4/2022,Jawa Timur,573562,31418,540874,Jawa
2/4/2022,Kalimantan Barat,64123,1127,62158,Kalimantan
2/4/2022,Kalimantan Selatan,84138,2523,81443,Kalimantan
2/4/2022,Kalimantan Tengah,55600,1512,53627,Kalimantan
2/4/2022,Kalimantan Timur,205840,5689,199450,Kalimantan
2/4/2022,Kalimantan Utara,45192,849,42645,Kalimantan
2/4/2022,Kepulauan Bangka Belitung,65392,1586,63372,Sumatera
2/4/2022,Kepulauan Riau,69890,1871,67208,Sumatera
2/4/2022,Lampung,73993,4121,60824,Sumatera
2/4/2022,Maluku,18523,291,18176,Maluku
2/4/2022,Maluku Utara,14431,322,13740,Maluku
2/4/2022,Nusa Tenggara Barat,35992,897,34876,Nusa Tenggara
2/4/2022,Nusa Tenggara Timur,93163,1489,89838,Nusa Tenggara
2/4/2022,Papua,48238,574,35587,Papua
2/4/2022,Papua Barat,31196,378,30749,Papua
2/4/2022,Riau,150536,4401,145243,Sumatera
2/4/2022,Sulawesi Barat,15496,391,15001,Sulawesi
2/4/2022,Sulawesi Selatan,143226,2467,140104,Sulawesi
2/4/2022,Sulawesi Tengah,60516,1709,57847,Sulawesi
2/4/2022,Sulawesi Tenggara,25520,564,24782,Sulawesi
2/4/2022,Sulawesi Utara,51417,1187,49973,Sulawesi
2/4/2022,Sumatera Barat,103524,2321,98176,Sumatera
2/4/2022,Sumatera Selatan,80248,3327,76284,Sumatera
2/4/2022,Sumatera Utara,154613,3224,149941,Sumatera
3/4/2022,Aceh,43573,2186,40576,Sumatera
3/4/2022,Bali,156410,4549,151291,Nusa Tenggara
3/4/2022,Banten,289860,2923,283953,Jawa
3/4/2022,Bengkulu,29077,515,28006,Sumatera
3/4/2022,DKI Jakarta,1239622,15179,1218959,Jawa
3/4/2022,Daerah Istimewa Yogyakarta,219867,5832,206991,Jawa
3/4/2022,Gorontalo,13868,479,13112,Sulawesi
3/4/2022,,6019981,155288,5768703,
3/4/2022,Jambi,38107,871,37034,Sumatera
3/4/2022,Jawa Barat,1100230,15676,1059023,Jawa
3/4/2022,Jawa Tengah,624460,32947,576570,Jawa
3/4/2022,Jawa Timur,573702,31430,541093,Jawa
3/4/2022,Kalimantan Barat,64220,1127,62158,Kalimantan
3/4/2022,Kalimantan Selatan,84144,2523,81454,Kalimantan
3/4/2022,Kalimantan Tengah,55614,1512,53696,Kalimantan
3/4/2022,Kalimantan Timur,205864,5690,199525,Kalimantan
3/4/2022,Kalimantan Utara,45194,849,42653,Kalimantan
3/4/2022,Kepulauan Bangka Belitung,65411,1588,63404,Sumatera
3/4/2022,Kepulauan Riau,69907,1871,67276,Sumatera
3/4/2022,Lampung,74035,4121,60898,Sumatera
3/4/2022,Maluku,18523,291,18176,Maluku
3/4/2022,Maluku Utara,14433,322,13741,Maluku
3/4/2022,Nusa Tenggara Barat,35993,897,34877,Nusa Tenggara
3/4/2022,Nusa Tenggara Timur,93188,1491,90001,Nusa Tenggara
3/4/2022,Papua,48249,574,35602,Papua
3/4/2022,Papua Barat,31198,378,30754,Papua
